smiles,inchi,selfies,iupac,lipophilicity
CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,"InChI=1S/C21H24N4O2/c1-15-12-18(16(2)22-17-6-4-3-5-7-17)21-23-19(13-20(26)25(21)14-15)24-8-10-27-11-9-24/h3-7,12-14,16,22H,8-11H2,1-2H3",[C][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Ring1][=Branch2][=C][N][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][N][=C][Ring1][O][Ring1][#Branch1][N][C][C][O][C][C][Ring1][=Branch1][C],"7-methyl-2-morpholin-4-yl-9-[1-(phenylamino)ethyl]pyrido[2,1-b]pyrimidin-4-one",3.6
Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,"InChI=1S/C14H10ClFN4/c15-11-6-9(2-3-12(11)16)20-14-10-5-8(17)1-4-13(10)18-7-19-14/h1-7H,17H2,(H,18,19,20)",[N][C][=C][C][=C][N][=C][N][=C][Branch1][S][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][C][Ring1][#C][=C][Ring2][Ring1][Ring1],"n-(3-chloro-4-fluorophenyl)quinazoline-4,6-diamine",2.64
Fc1ccc(cc1F)C(=O)Nc2ccc(Cl)nc2,"InChI=1S/C12H7ClF2N2O/c13-11-4-2-8(6-16-11)17-12(18)7-1-3-9(14)10(15)5-7/h1-6H,(H,17,18)",[F][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][N][=C][Ring1][#Branch1],"n-(6-chloropyridin-3-yl)-3,4-difluorobenzamide",3.31
CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,"InChI=1S/C14H18ClF3N2O4S/c1-4-20(5-2)25(23,24)9-6-7-11(10(15)8-9)19-12(21)13(3,22)14(16,17)18/h6-8,22H,4-5H2,1-3H3,(H,19,21)/t13-/m1/s1",[C][C][N][Branch1][Ring1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@@][Branch1][C][C][Branch1][C][O][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][Cl][=C][Ring1][P],"(2r)-n-[2-chloro-4-(diethylsulfamoyl)phenyl]-3,3,3-trifluoro-2-hydroxy-2-methylpropanamide",3.66
COc1ccc(Nc2ccccc2C(=O)O)cc1,"InChI=1S/C14H13NO3/c1-18-11-8-6-10(7-9-11)15-13-5-3-2-4-12(13)14(16)17/h2-9,15H,1H3,(H,16,17)",[C][O][C][=C][C][=C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][S],2-[(4-methoxyphenyl)amino]benzoic acid,1.2
c1cnc2cccnc2c1,InChI=1S/C8H6N2/c1-3-7-8(9-5-1)4-2-6-10-7/h1-6H,[C][=C][N][=C][C][=C][C][=N][C][Ring1][=Branch1][=C][Ring1][#Branch2],"1,5-naphthyridine",0.89
Nc1nc2ccc(OC(F)(F)F)cc2s1,"InChI=1S/C8H5F3N2OS/c9-8(10,11)14-4-1-2-5-6(3-4)15-7(12)13-5/h1-3H,(H2,12,13)",[N][C][=N][C][=C][C][=C][Branch1][#Branch2][O][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][O][S][Ring1][=C],"6-(trifluoromethoxy)-1,3-benzothiazol-2-amine",3.34
CN(C)Cc1ccccc1Sc2ccc(C)cc2N,"InChI=1S/C16H20N2S/c1-12-8-9-16(14(17)10-12)19-15-7-5-4-6-13(15)11-18(2)3/h4-10H,11,17H2,1-3H3",[C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N],2-[2-(dimethylaminomethyl)phenyl]sulfanyl-5-methylaniline,2.6
COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1,"InChI=1S/C20H24N2O2/c1-3-20-7-10-22(11-8-20)18(13-20)19(23)15-6-9-21-17-5-4-14(24-2)12-16(15)17/h3-6,9,12,18-19,23H,1,7-8,10-11,13H2,2H3",[C][O][C][=C][C][=C][N][=C][C][=C][Branch2][Ring1][Branch1][C][Branch1][C][O][C][C][C][Branch1][#Branch2][C][C][N][Ring1][=Branch1][C][C][Ring1][=Branch1][C][=C][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1],(4-ethenyl-1-azabicyclo[2.2.2]octan-7-yl)-(6-methoxyquinolin-4-yl)methanol,2.08
COc1ccc2N=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,"InChI=1S/C24H29N5O4/c1-31-19-2-3-20-21(13-19)29(24(30)16-27-20)9-8-28-6-4-17(5-7-28)25-14-18-12-22-23(15-26-18)33-11-10-32-22/h2-3,12-13,15-17,25H,4-11,14H2,1H3",[C][O][C][=C][C][=C][N][=C][C][=Branch1][C][=O][N][Branch2][Ring1][=N][C][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][N][C][C][=C][C][O][C][C][O][C][=Ring1][=Branch1][C][=N][Ring1][#Branch2][C][Ring2][Ring1][O][=C][Ring2][Ring1][#C],"1-[2-[4-(2,3-dihydro-[1,4]dioxino[2,3-d]pyridin-7-ylmethylamino)piperidin-1-yl]ethyl]-7-methoxyquinoxalin-2-one",0.93
CCN(CC)C(=O)c1ccc(cc1)C(N2CCNCC2)c3cccc4cccnc34,"InChI=1S/C25H30N4O/c1-3-28(4-2)25(30)21-12-10-20(11-13-21)24(29-17-15-26-16-18-29)22-9-5-7-19-8-6-14-27-23(19)22/h5-14,24,26H,3-4,15-18H2,1-2H3",[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1],"n,n-diethyl-4-(piperazin-1-yl-quinolin-8-ylmethyl)benzamide",0.7
CC1=C2C(=CC(=O)N1Cc3ccccn3)NN(C2=O)c4ccccc4Cl,"InChI=1S/C19H15ClN4O2/c1-12-18-15(10-17(25)23(12)11-13-6-4-5-9-21-13)22-24(19(18)26)16-8-3-2-7-14(16)20/h2-10,22H,11H2,1H3",[C][C][=C][C][=Branch2][Ring1][C][=C][C][=Branch1][C][=O][N][Ring1][#Branch1][C][C][=C][C][=C][C][=N][Ring1][=Branch1][N][N][Branch1][Branch1][C][Ring1][S][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],"2-(2-chlorophenyl)-4-methyl-5-(pyridin-2-ylmethyl)-1h-pyrazolo[5,4-d]pyridine-3,6-dione",0.2
Cc1ccccc1CN2CCC(CC2)N3CCC(CC3)N4C(=O)Nc5ccccc45,"InChI=1S/C25H32N4O/c1-19-6-2-3-7-20(19)18-27-14-10-21(11-15-27)28-16-12-22(13-17-28)29-24-9-5-4-8-23(24)26-25(29)30/h2-9,21-22H,10-18H2,1H3,(H,26,30)",[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],3-[1-[1-[(2-methylphenyl)methyl]piperidin-4-yl]piperidin-4-yl]-1h-benzimidazol-2-one,2.68
O=C(CSc1ccccc1)N2CCN(CC2)c3ccccc3,"InChI=1S/C18H20N2OS/c21-18(15-22-17-9-5-2-6-10-17)20-13-11-19(12-14-20)16-7-3-1-4-8-16/h1-10H,11-15H2",[O][=C][Branch1][O][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1-(4-phenylpiperazin-1-yl)-2-phenylsulfanylethanone,3.2
CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,"InChI=1S/C17H24ClN3O/c1-3-21(4-2)10-6-8-19-12-13-11-15(18)14-7-5-9-20-16(14)17(13)22/h5,7,9,11,19,22H,3-4,6,8,10,12H2,1-2H3",[C][C][N][Branch1][Ring1][C][C][C][C][C][N][C][C][=C][C][Branch1][C][Cl][=C][C][=C][C][=N][C][Ring1][=Branch1][=C][Ring1][O][O],5-chloro-7-[(3-diethylaminopropylamino)methyl]quinolin-8-ol,0.72
O[C@@H](CNCCc1ccc(CNCCc2ccccn2)cc1)c3ccc(O)c4NC(=O)Sc34,"InChI=1S/C25H28N4O3S/c30-21-9-8-20(24-23(21)29-25(32)33-24)22(31)16-27-13-10-17-4-6-18(7-5-17)15-26-14-11-19-3-1-2-12-28-19/h1-9,12,22,26-27,30-31H,10-11,13-16H2,(H,29,32)/t22-/m0/s1",[O][C@@H1][Branch2][Ring1][O][C][N][C][C][C][=C][C][=C][Branch1][=N][C][N][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][S][C][=C][C][=C][Branch1][C][O][C][N][C][=Branch1][C][=O][S][C][Ring1][O][=Ring1][=Branch1],"4-hydroxy-7-[(1r)-1-hydroxy-2-[2-[4-[(2-pyridin-2-ylethylamino)methyl]phenyl]ethylamino]ethyl]-3h-1,3-benzothiazol-2-one",-0.25
Clc1ccc2OCOc2c1Nc3ncnc4cc(OCCN5CCCC5)cc(OC6CCOCC6)c34,"InChI=1S/C26H29ClN4O5/c27-19-3-4-21-25(35-16-34-21)24(19)30-26-23-20(28-15-29-26)13-18(33-12-9-31-7-1-2-8-31)14-22(23)36-17-5-10-32-11-6-17/h3-4,13-15,17H,1-2,5-12,16H2,(H,28,29,30)",[Cl][C][=C][C][=C][O][C][O][C][Ring1][Branch1][=C][Ring1][=Branch2][N][C][=N][C][=N][C][=C][C][Branch1][O][O][C][C][N][C][C][C][C][Ring1][Branch1][=C][C][Branch1][#Branch2][O][C][C][C][O][C][C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][Branch1],"n-(5-chloro-1,3-benzodioxol-4-yl)-5-(oxan-4-yloxy)-7-(2-pyrrolidin-1-ylethoxy)quinazolin-4-amine",2.6
CCN1C=C(C(=O)O)C(=O)c2ccc(C)nc12,"InChI=1S/C12H12N2O3/c1-3-14-6-9(12(16)17)10(15)8-5-4-7(2)13-11(8)14/h4-6H,3H2,1-2H3,(H,16,17)",[C][C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][N][=C][Ring1][#C][Ring1][#Branch1],"1-ethyl-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid",-0.1
CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,"InChI=1S/C37H48N6O5S2/c1-24(2)33(42-36(46)43(5)20-29-22-49-35(40-29)25(3)4)34(45)39-28(16-26-12-8-6-9-13-26)18-32(44)31(17-27-14-10-7-11-15-27)41-37(47)48-21-30-19-38-23-50-30/h6-15,19,22-25,28,31-33,44H,16-18,20-21H2,1-5H3,(H,39,45)(H,41,47)(H,42,46)/t28-,31-,32-,33-/m0/s1",[C][C][Branch1][C][C][C@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][S][C][=Branch1][Ring2][=N][Ring1][Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][S][C][C@H1][Branch1][C][O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][C][=C][N][=C][S][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],"1,3-thiazol-5-ylmethyl n-[(2s,3s,5s)-3-hydroxy-5-[[(2s)-3-methyl-2-[[methyl-[(2-propan-2-yl-1,3-thiazol-4-yl)methyl]carbamoyl]amino]butanoyl]amino]-1,6-di(phenyl)hexan-2-yl]carbamate",4.3
CSc1ncccc1C(=O)NCC2CCCCC2,"InChI=1S/C14H20N2OS/c1-18-14-12(8-5-9-15-14)13(17)16-10-11-6-3-2-4-7-11/h5,8-9,11H,2-4,6-7,10H2,1H3,(H,16,17)",[C][S][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][Ring1][=Branch1],n-(cyclohexylmethyl)-2-methylsulfanylpyridine-3-carboxamide,2.93
Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3,"InChI=1S/C22H26FN3O2/c1-13-17(9-15(10-18(13)23)21(28)26-16-6-7-16)19-8-5-14(11-24-19)20(27)25-12-22(2,3)4/h5,8-11,16H,6-7,12H2,1-4H3,(H,25,27)(H,26,28)",[C][C][=C][Branch1][C][F][C][=C][Branch2][Ring1][=N][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1],"6-[5-(cyclopropylcarbamoyl)-3-fluoro-2-methylphenyl]-n-(2,2-dimethylpropyl)pyridine-3-carboxamide",3.5
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,"InChI=1S/C21H23N7O2S/c1-27(2)14-12-24-31(29,30)17-8-6-16(7-9-17)25-21-22-11-10-18(26-21)19-15-23-20-5-3-4-13-28(19)20/h3-11,13,15,24H,12,14H2,1-2H3,(H,22,25,26)",[C][N][Branch1][C][C][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1],"n-(2-dimethylaminoethyl)-4-[(4-imidazo[3,2-a]pyridin-3-ylpyrimidin-2-yl)amino]benzenesulfonamide",2.7
CCN1C2=NC(=O)N(C)C(=O)C2=Cc3ccccc13,"InChI=1S/C14H13N3O2/c1-3-17-11-7-5-4-6-9(11)8-10-12(17)15-14(19)16(2)13(10)18/h4-8H,3H2,1-2H3",[C][C][N][C][=N][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][Ring1][=Branch2][=C][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1],"10-ethyl-3-methylpyrimido[6,5-b]quinoline-2,4-dione",1.1
COc1cnc(nc1N2CCOCC2)c3ccccn3,"InChI=1S/C14H16N4O2/c1-19-12-10-16-13(11-4-2-3-5-15-11)17-14(12)18-6-8-20-9-7-18/h2-5,10H,6-9H2,1H3",[C][O][C][=C][N][=C][Branch1][=N][N][=C][Ring1][=Branch1][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1],5-methoxy-4-morpholin-4-yl-2-pyridin-2-ylpyrimidine,1.52
Nc1nccc(n1)c2cc3C(=O)NC[C@H](CCF)c3[nH]2,"InChI=1S/C13H14FN5O/c14-3-1-7-6-17-12(20)8-5-10(18-11(7)8)9-2-4-16-13(15)19-9/h2,4-5,7,18H,1,3,6H2,(H,17,20)(H2,15,16,19)/t7-/m0/s1",[N][C][=N][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][Ring2][C][C][F][C][=Ring1][#Branch2][NH1][Ring1][=N],"(7s)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydropyrrolo[3,2-c]pyridin-4-one",0.51
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,"InChI=1S/C17H18N2O6/c1-9-13(16(20)24-3)15(14(10(2)18-9)17(21)25-4)11-7-5-6-8-12(11)19(22)23/h5-8,15,18H,1-4H3",[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][=Branch2][Ring1][#Branch2][=C][Branch1][P][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][C][C],"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",3.29
COc1cccc(c1)[C@@H](C)NCCCc2ccccc2Cl,"InChI=1S/C18H22ClNO/c1-14(16-8-5-10-17(13-16)21-2)20-12-6-9-15-7-3-4-11-18(15)19/h3-5,7-8,10-11,13-14,20H,6,9,12H2,1-2H3/t14-/m1/s1",[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@H1][Branch1][C][C][N][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],3-(2-chlorophenyl)-n-[(1r)-1-(3-methoxyphenyl)ethyl]propan-1-amine,3
COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,"InChI=1S/C21H28N2O5/c1-23(2)10-11-28-17-8-6-15(7-9-17)14-22-21(24)16-12-18(25-3)20(27-5)19(13-16)26-4/h6-9,12-13H,10-11,14H2,1-5H3,(H,22,24)",[C][O][C][=C][C][=Branch1][N][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][O][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][=Branch2][O][C][C][N][Branch1][C][C][C][C][=C][Ring1][N],"n-[[4-(2-dimethylaminoethoxy)phenyl]methyl]-3,4,5-trimethoxybenzamide",0.74
CCCNC(=O)c1nnc2c(c(F)ccc2c1N)c3ccc(OC)cc3OC,"InChI=1S/C20H21FN4O3/c1-4-9-23-20(26)19-17(22)13-7-8-14(21)16(18(13)24-25-19)12-6-5-11(27-2)10-15(12)28-3/h5-8,10H,4,9H2,1-3H3,(H2,22,24)(H,23,26)",[C][C][C][N][C][=Branch1][C][=O][C][=N][N][=C][C][=Branch1][=C][=C][Branch1][C][F][C][=C][C][Ring1][#Branch1][=C][Ring1][O][N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][O][C],"4-amino-8-(2,4-dimethoxyphenyl)-7-fluoro-n-propylcinnoline-3-carboxamide",3.52
CC(C)OC(=O)N1CCC(CC1)Oc2ncnc3N(CCc23)c4ccc(cc4F)S(=O)(=O)C,"InChI=1S/C22H27FN4O5S/c1-14(2)31-22(28)26-9-6-15(7-10-26)32-21-17-8-11-27(20(17)24-13-25-21)19-5-4-16(12-18(19)23)33(3,29)30/h4-5,12-15H,6-11H2,1-3H3",[C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][C][=N][C][=N][C][N][Branch1][Branch2][C][C][C][Ring1][=Branch2][=Ring1][Branch1][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][S][=Branch1][C][=O][=Branch1][C][=O][C],"propan-2-yl 4-[[7-(2-fluoro-4-methylsulfonylphenyl)-5,6-dihydropyrrolo[3,2-e]pyrimidin-4-yl]oxy]piperidine-1-carboxylate",3.4
CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(Cl)cncc3Cl)/c4ccc(Br)cc4,"InChI=1S/C26H31BrCl2N4O2/c1-3-35-31-24(18-4-6-20(27)7-5-18)19-8-12-33(13-9-19)26(2)10-14-32(15-11-26)25(34)23-21(28)16-30-17-22(23)29/h4-7,16-17,19H,3,8-15H2,1-2H3/b31-24+",[C][C][O][\N][=C][Branch2][Ring2][Branch2][\C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][Branch1][C][C][C][C][N][Branch1][Branch1][C][C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=N][C][=C][Ring1][#Branch1][Cl][/C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],"[4-[4-[c-(4-bromophenyl)-n-ethoxycarbonimidoyl]piperidin-1-yl]-4-methylpiperidin-1-yl]-(3,5-dichloropyridin-4-yl)methanone",4
FC(F)(F)c1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,"InChI=1S/C24H26Cl2F3N3O4S/c25-21-5-4-19(15-22(21)26)36-18-8-12-31(13-9-18)17-6-10-32(11-7-17)23(33)30-37(34,35)20-3-1-2-16(14-20)24(27,28)29/h1-5,14-15,17-18H,6-13H2,(H,30,33)",[F][C][Branch1][C][F][Branch1][C][F][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],"4-[4-(3,4-dichlorophenoxy)piperidin-1-yl]-n-[3-(trifluoromethyl)phenyl]sulfonylpiperidine-1-carboxamide",2.94
OC(=O)CCC(=O)N1CCC(CC1)c2onc(n2)c3cccs3,"InChI=1S/C15H17N3O4S/c19-12(3-4-13(20)21)18-7-5-10(6-8-18)15-16-14(17-22-15)11-2-1-9-23-11/h1-2,9-10H,3-8H2,(H,20,21)",[O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][O][N][=C][Branch1][Ring2][N][=Ring1][Branch1][C][=C][C][=C][S][Ring1][Branch1],"4-oxo-4-[4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidin-1-yl]butanoic acid",-1.27
Oc1ccc2C(=O)N(C(=O)c2c1)c3ccccc3,"InChI=1S/C14H9NO3/c16-10-6-7-11-12(8-10)14(18)15(13(11)17)9-4-2-1-3-5-9/h1-8,16H",[O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][O][C][=Branch1][C][=O][C][Ring1][#Branch1][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1],"5-hydroxy-2-phenylisoindole-1,3-dione",2.3
COc1ccc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,"InChI=1S/C24H29N5O4/c1-31-22-4-2-17-3-5-23(30)29(24(17)27-22)11-10-28-8-6-18(7-9-28)25-15-19-14-20-21(16-26-19)33-13-12-32-20/h2-5,14,16,18,25H,6-13,15H2,1H3",[C][O][C][=C][C][=C][C][=C][C][=Branch1][C][=O][N][Branch2][Ring1][=N][C][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][N][C][C][=C][C][O][C][C][O][C][=Ring1][=Branch1][C][=N][Ring1][#Branch2][C][Ring2][Ring1][O][=N][Ring2][Ring1][#C],"1-[2-[4-(2,3-dihydro-[1,4]dioxino[2,3-d]pyridin-7-ylmethylamino)piperidin-1-yl]ethyl]-7-methoxy-1,8-naphthyridin-2-one",1.16
Cc1cc(C)nc(SCC(=O)N)n1,"InChI=1S/C8H11N3OS/c1-5-3-6(2)11-8(10-5)13-4-7(9)12/h3H,4H2,1-2H3,(H2,9,12)",[C][C][=C][C][Branch1][C][C][=N][C][Branch1][Branch2][S][C][C][=Branch1][C][=O][N][=N][Ring1][N],"2-(4,6-dimethylpyrimidin-2-yl)sulfanylacetamide",0.23
O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,"InChI=1S/C22H28ClN3O3S2/c23-16-4-1-3-15(13-16)7-9-24-10-12-30-11-2-8-25-14-19(28)17-5-6-18(27)20-21(17)31-22(29)26-20/h1,3-6,13,19,24-25,27-28H,2,7-12,14H2,(H,26,29)/t19-/m0/s1",[O][C@@H1][Branch2][Ring1][#Branch1][C][N][C][C][C][S][C][C][N][C][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][N][C][=Branch1][C][=O][S][C][Ring1][O][=Ring1][=Branch1],"7-[(1r)-2-[3-[2-[2-(3-chlorophenyl)ethylamino]ethylsulfanyl]propylamino]-1-hydroxyethyl]-4-hydroxy-3h-1,3-benzothiazol-2-one",1.06
Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3sccc3C,"InChI=1S/C20H25NO2S2/c1-14-7-11-24-18(14)17(19-15(2)8-12-25-19)6-4-10-21-9-3-5-16(13-21)20(22)23/h6-8,11-12,16H,3-5,9-10,13H2,1-2H3,(H,22,23)/t16-/m1/s1",[C][C][C][=C][S][C][=Ring1][Branch1][C][=Branch2][Ring1][Ring1][=C][C][C][N][C][C][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][S][C][=C][C][=Ring1][Branch1][C],"(3r)-1-[4,4-bis(3-methylthiophen-2-yl)but-3-enyl]piperidine-3-carboxylic acid",1.49
CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N,"InChI=1S/C16H16ClN3O3S/c1-10-8-11-4-2-3-5-14(11)20(10)19-16(21)12-6-7-13(17)15(9-12)24(18,22)23/h2-7,9-10H,8H2,1H3,(H,19,21)(H2,18,22,23)",[C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=Branch1][Ring2][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N],"4-chloro-n-(2-methyl-2,3-dihydroindol-1-yl)-3-sulfamoylbenzamide",1.83
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc3ccc(Cl)cc3,"InChI=1S/C22H24Cl2N2O3/c1-15-13-25(14-18-11-20(24)7-4-17(18)12-22(28)29)8-9-26(15)21(27)10-16-2-5-19(23)6-3-16/h2-7,11,15H,8-10,12-14H2,1H3,(H,28,29)/t15-/m0/s1",[C][C@H1][C][N][Branch2][Ring1][Ring1][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][C][=Branch1][C][=O][O][C][C][N][Ring2][Ring1][C][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],2-[4-chloro-2-[[(3s)-4-[2-(4-chlorophenyl)acetyl]-3-methylpiperazin-1-yl]methyl]phenyl]acetic acid,1.66
Nc1nc(N)c2nc(CO)cnc2n1,"InChI=1S/C7H8N6O/c8-5-4-6(13-7(9)12-5)10-1-3(2-14)11-4/h1,14H,2H2,(H4,8,9,10,12,13)",[N][C][=N][C][Branch1][C][N][=C][N][=C][Branch1][Ring1][C][O][C][=N][C][Ring1][Branch2][=N][Ring1][=N],"(2,4-diaminopteridin-6-yl)methanol",-0.45
